"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 00:00","2014","09","01","00:00","20.4","","18.9","","91","","0.0","","24","","10","","","","100.80","","27","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 01:00","2014","09","01","01:00","20.7","","19.1","","90","","0.0","","23","","12","","","","100.77","","28","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 02:00","2014","09","01","02:00","20.4","","18.8","","91","","0.0","","23","","9","","","","100.81","","27","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 03:00","2014","09","01","03:00","20.0","","18.7","","92","","0.0","","24","","10","","","","100.83","","27","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 04:00","2014","09","01","04:00","19.9","","18.5","","91","","0.0","","23","","11","","","","100.88","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 05:00","2014","09","01","05:00","19.2","","17.9","","93","","0.0","","24","","5","","","","100.92","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 06:00","2014","09","01","06:00","19.6","","18.4","","93","","0.0","","24","","7","","","","100.97","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 07:00","2014","09","01","07:00","20.1","","18.2","","89","","0.0","","24","","10","","","","100.97","","26","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 08:00","2014","09","01","08:00","21.1","","18.6","","86","","0.0","","22","","11","","","","100.96","","28","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 09:00","2014","09","01","09:00","21.6","","18.5","","82","","0.0","","23","","11","","","","100.97","","28","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 10:00","2014","09","01","10:00","22.5","","18.4","","78","","0.0","","20","","15","","","","100.95","","29","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 11:00","2014","09","01","11:00","22.7","","18.2","","76","","0.0","","21","","14","","","","100.96","","29","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 12:00","2014","09","01","12:00","24.2","","17.6","","67","","0.0","","21","","17","","","","100.96","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 13:00","2014","09","01","13:00","24.4","","17.2","","64","","0.0","","21","","16","","","","100.91","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 14:00","2014","09","01","14:00","25.2","","17.0","","61","","0.0","","21","","13","","","","100.88","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 15:00","2014","09","01","15:00","25.1","","17.2","","62","","0.0","","22","","12","","","","100.83","","31","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 16:00","2014","09","01","16:00","25.8","","17.5","","60","","0.0","","22","","10","","","","100.80","","31","","","","NA"
