"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 00:00","2017","10","01","00:00","5.8","","2.3","","78","","0.0","","21","","4","","16.1","","102.41","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 01:00","2017","10","01","01:00","6.3","","4.3","","87","","0.0","","23","","9","","16.1","","102.43","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 02:00","2017","10","01","02:00","4.2","","3.5","","95","","0.0","","","","0","","16.1","","102.43","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 03:00","2017","10","01","03:00","3.1","","1.9","","92","","0.0","","","M","4","","16.1","","102.43","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 04:00","2017","10","01","04:00","2.8","","1.6","","92","","0.0","","22","","8","","16.1","","102.45","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 05:00","2017","10","01","05:00","4.6","","3.7","","94","","0.0","","22","","8","","16.1","","102.46","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 06:00","2017","10","01","06:00","5.6","","5.0","","96","","0.0","","21","","9","","16.1","","102.48","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 07:00","2017","10","01","07:00","8.4","","6.6","","88","","0.0","","24","","15","","16.1","","102.51","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 08:00","2017","10","01","08:00","10.4","","5.6","","72","","0.0","","25","","15","","16.1","","102.49","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 09:00","2017","10","01","09:00","12.7","","5.0","","59","","0.0","","25","","13","","16.1","","102.49","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 10:00","2017","10","01","10:00","14.5","","4.9","","52","","0.0","","26","","17","","16.1","","102.49","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 11:00","2017","10","01","11:00","15.3","","5.0","","50","","0.0","","26","","21","","16.1","","102.42","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 12:00","2017","10","01","12:00","16.5","","4.4","","44","","0.0","","25","","30","","16.1","","102.33","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 13:00","2017","10","01","13:00","16.9","","4.4","","43","","0.0","","25","","18","","16.1","","102.23","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 14:00","2017","10","01","14:00","17.7","","3.6","","39","","0.0","","26","","22","","16.1","","102.14","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 15:00","2017","10","01","15:00","18.0","","5.5","","43","","0.0","","24","","22","","16.1","","102.07","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 16:00","2017","10","01","16:00","17.4","","3.4","","39","","0.0","","26","","26","","16.1","","102.05","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 17:00","2017","10","01","17:00","16.3","","2.8","","40","","0.0","","26","","26","","16.1","","102.07","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 18:00","2017","10","01","18:00","14.7","","3.6","","47","","0.0","","25","","15","","16.1","","102.12","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 19:00","2017","10","01","19:00","14.5","","3.7","","48","","0.0","","25","","18","","16.1","","102.14","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 20:00","2017","10","01","20:00","14.8","","3.7","","47","","0.0","","27","","17","","16.1","","102.20","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 21:00","2017","10","01","21:00","13.7","","4.6","","54","","0.0","","28","","15","","16.1","","102.23","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 22:00","2017","10","01","22:00","13.3","","5.2","","58","","0.0","","28","","15","","16.1","","102.24","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-01 23:00","2017","10","01","23:00","10.8","","5.1","","68","","0.0","","22","","8","","16.1","","102.29","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-10-02 00:00","2017","10","02","00:00","9.9","","6.8","","81","","0.0","","","M","4","","16.1","","102.33","","","","","","NA"
