"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 00:00","2021","04","01","00:00","5.0","","-0.4","","68","","0.0","","32","","17","","16.1","","101.14","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 01:00","2021","04","01","01:00","4.4","","-0.4","","71","","0.0","","33","","18","","16.1","","101.08","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 02:00","2021","04","01","02:00","3.9","","-0.5","","73","","0.0","","33","","13","","16.1","","101.05","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 03:00","2021","04","01","03:00","3.6","","-0.6","","74","","0.0","","34","","15","","16.1","","101.03","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 04:00","2021","04","01","04:00","3.3","","-0.5","","76","","0.0","","34","","22","","16.1","","101.03","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 05:00","2021","04","01","05:00","1.4","","-0.6","","87","","0.2","","36","","21","","14.5","","100.95","","","","","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 06:00","2021","04","01","06:00","0.4","","-0.3","","95","","0.5","","34","","15","","4.8","","101.10","","","","","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 07:00","2021","04","01","07:00","0.1","","-0.5","","96","","0.2","","34","","21","","2.8","","101.12","","","","","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 08:00","2021","04","01","08:00","-0.6","","-1.3","","95","","0.8","","34","","28","","2.4","","101.13","","","","-7","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 09:00","2021","04","01","09:00","-1.5","","-2.8","","91","","0.0","","34","","28","","2.0","","101.13","","","","-8","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 10:00","2021","04","01","10:00","-1.4","","-3.0","","89","","0.2","","35","","22","","4.0","","101.16","","","","-7","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 11:00","2021","04","01","11:00","-0.2","","-5.2","","69","","0.0","","35","","26","","16.1","","101.08","","","","-6","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 12:00","2021","04","01","12:00","0.2","","-5.8","","64","","0.0","","35","","24","","16.1","","101.08","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 13:00","2021","04","01","13:00","0.5","","-7.0","","57","","0.0","","34","","24","","16.1","","101.09","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 14:00","2021","04","01","14:00","1.1","","-6.9","","55","","0.0","","35","","22","","16.1","","101.09","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 15:00","2021","04","01","15:00","1.4","","-7.2","","53","","0.0","","1","","26","","16.1","","101.07","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 16:00","2021","04","01","16:00","1.4","","-8.0","","50","","0.0","","35","","30","","16.1","","101.12","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 17:00","2021","04","01","17:00","0.3","","-9.0","","50","","0.0","","35","","26","","16.1","","101.23","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 18:00","2021","04","01","18:00","-0.8","","-10.0","","50","","0.0","","36","","26","","16.1","","101.34","","","","-7","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 19:00","2021","04","01","19:00","-2.5","","-11.5","","50","","0.0","","34","","30","","16.1","","101.49","","","","-10","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 20:00","2021","04","01","20:00","-3.8","","-12.8","","50","","0.0","","36","","32","","16.1","","101.60","","","","-12","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 21:00","2021","04","01","21:00","-4.5","","-13.2","","51","","0.0","","33","","30","","16.1","","101.62","","","","-12","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 22:00","2021","04","01","22:00","-4.8","","-13.5","","51","","0.0","","36","","24","","16.1","","101.62","","","","-12","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-01 23:00","2021","04","01","23:00","-4.8","","-13.4","","52","","0.0","","35","","21","","16.1","","101.60","","","","-11","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-02 00:00","2021","04","02","00:00","-4.9","","-13.1","","53","","0.0","","34","","21","","16.1","","101.58","","","","-12","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-02 01:00","2021","04","02","01:00","-5.0","","-13.5","","52","","0.0","","34","","22","","16.1","","101.57","","","","-12","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-02 02:00","2021","04","02","02:00","-5.2","","-13.6","","52","","0.0","","33","","22","","16.1","","101.57","","","","-12","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-02 03:00","2021","04","02","03:00","-5.3","","-13.9","","51","","0.0","","32","","15","","16.1","","101.61","","","","-11","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-02 04:00","2021","04","02","04:00","-5.2","","-13.4","","53","","0.0","","34","","22","","16.1","","101.65","","","","-12","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2021-04-02 05:00","2021","04","02","05:00","-6.2","","-14.3","","53","","0.0","","34","","22","","16.1","","101.74","","","","-13","","NA"
