"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-06-01 00:00","2018","06","01","00:00","22.5","","18.4","","78","","0.0","","17","","22","","16.1","","100.46","","29","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-06-01 01:00","2018","06","01","01:00","22.2","","18.6","","80","","0.0","","18","","21","","16.1","","100.44","","29","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-06-01 02:00","2018","06","01","02:00","21.9","","18.7","","82","","0.0","","18","","18","","16.1","","100.43","","28","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-06-01 03:00","2018","06","01","03:00","21.9","","18.9","","83","","0.0","","19","","13","","16.1","","100.41","","29","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-06-01 04:00","2018","06","01","04:00","21.5","","18.9","","85","","0.0","","18","","15","","16.1","","100.40","","28","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-06-01 05:00","2018","06","01","05:00","20.9","","19.4","","91","","0.0","","19","","13","","16.1","","100.43","","28","","","","Rain"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-06-01 06:00","2018","06","01","06:00","20.8","","20.0","","95","","0.5","","18","","13","","14.5","","100.41","","28","","","","Rain"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-06-01 07:00","2018","06","01","07:00","21.2","","20.2","","94","","0.0","","18","","9","","16.1","","100.44","","29","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-06-01 08:00","2018","06","01","08:00","22.4","","20.7","","90","","0.0","","19","","15","","16.1","","100.43","","31","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-06-01 09:00","2018","06","01","09:00","24.0","","21.3","","85","","0.0","","16","","9","","16.1","","100.45","","33","","","","NA"
