"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 00:00","2015","07","01","00:00","18.8","","15.7","","82","","","","10","","9","","32.2","","100.02","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 01:00","2015","07","01","01:00","18.5","","15.8","","84","","","","9","","9","","32.2","","99.95","","","","","","Rain Showers"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 02:00","2015","07","01","02:00","17.5","","15.9","","90","","","","9","","5","","32.2","","99.89","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 03:00","2015","07","01","03:00","17.2","","16.1","","93","","","","8","","8","","19.3","","99.82","","","","","","Rain Showers"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 04:00","2015","07","01","04:00","17.6","","16.3","","92","","","","10","","8","","16.1","","99.76","","","","","","Rain"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 05:00","2015","07","01","05:00","19.0","","16.4","","85","","","","4","","11","","6.4","","99.69","","","","","","Rain,Fog"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 06:00","2015","07","01","06:00","20.3","","16.8","","80","","","","1","","8","","6.4","","99.65","","25","","","","Rain,Fog"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 07:00","2015","07","01","07:00","17.7","","16.4","","92","","","","1","","9","","6.4","","99.60","","","","","","Rain,Fog"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 08:00","2015","07","01","08:00","17.6","","17.3","","98","","","","4","","4","","8.1","","99.54","","","","","","Fog"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 09:00","2015","07","01","09:00","19.0","","17.9","","93","","","","14","","9","","24.1","","99.46","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 10:00","2015","07","01","10:00","18.2","","17.7","","97","","","","15","","11","","9.7","","99.43","","","","","","Rain,Fog"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 11:00","2015","07","01","11:00","18.7","","18.4","","98","","","","17","","8","","9.7","","99.41","","","","","","Fog"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 12:00","2015","07","01","12:00","19.0","","18.4","","96","","","","18","","6","","9.7","","99.35","","","","","","Rain Showers,Fog"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 13:00","2015","07","01","13:00","19.7","","18.6","","93","","","","19","","8","","24.1","","99.27","","","","","","Rain Showers"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 14:00","2015","07","01","14:00","19.3","","18.3","","94","","","","23","","11","","24.1","","99.24","","","","","","Rain Showers"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 15:00","2015","07","01","15:00","19.9","","18.4","","91","","","","22","","13","","40.2","","99.22","","","","","","Rain Showers"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 16:00","2015","07","01","16:00","20.3","","18.1","","87","","","","23","","10","","16.1","","99.22","","26","","","","Thunderstorms,Rain Showers"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 17:00","2015","07","01","17:00","17.5","","16.5","","94","","","","25","","8","","40.2","","99.25","","","","","","Rain Showers"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 18:00","2015","07","01","18:00","18.1","","17.6","","97","","","","24","","9","","24.1","","99.25","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 19:00","2015","07","01","19:00","17.5","","15.5","","88","","","","26","","19","","40.2","","99.34","","","","","","Mostly Cloudy"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 20:00","2015","07","01","20:00","16.4","","14.1","","86","","","","27","","14","","40.2","","99.45","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 21:00","2015","07","01","21:00","16.1","","13.8","","86","","","","26","","13","","40.2","","99.56","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 22:00","2015","07","01","22:00","15.7","","12.7","","82","","","","25","","13","","40.2","","99.62","","","","","","Cloudy"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-01 23:00","2015","07","01","23:00","15.0","","12.0","","82","","","","25","","16","","40.2","","99.67","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 00:00","2015","07","02","00:00","14.8","","11.8","","82","","","","25","","13","","40.2","","99.74","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 01:00","2015","07","02","01:00","14.2","","12.1","","87","","","","26","","12","","40.2","","99.79","","","","","","Cloudy"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 02:00","2015","07","02","02:00","14.2","","11.0","","81","","","","27","","12","","40.2","","99.87","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 03:00","2015","07","02","03:00","13.8","","9.9","","77","","","","27","","16","","40.2","","99.90","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 04:00","2015","07","02","04:00","13.4","","9.5","","77","","","","23","","11","","72.4","","99.94","","","","","","Cloudy"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 05:00","2015","07","02","05:00","12.4","","10.0","","85","","","","23","","16","","72.4","","99.99","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 06:00","2015","07","02","06:00","12.6","","10.3","","86","","","","24","","15","","72.4","","100.04","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 07:00","2015","07","02","07:00","13.8","","10.3","","79","","","","25","","17","","72.4","","100.03","","","","","","Mainly Clear"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 08:00","2015","07","02","08:00","14.8","","10.3","","74","","","","27","","13","","72.4","","100.09","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 09:00","2015","07","02","09:00","16.1","","11.1","","72","","","","22","","20","","72.4","","100.06","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 10:00","2015","07","02","10:00","17.3","","11.6","","69","","","","22","","11","","72.4","","100.07","","","","","","Mainly Clear"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 11:00","2015","07","02","11:00","18.9","","11.6","","62","","","","25","","18","","72.4","","100.08","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 12:00","2015","07","02","12:00","19.7","","11.6","","59","","","","23","","17","","72.4","","100.08","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 13:00","2015","07","02","13:00","21.0","","10.3","","50","","","","23","","21","","72.4","","100.11","","","","","","Mostly Cloudy"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 14:00","2015","07","02","14:00","21.6","","11.2","","51","","","","25","","13","","72.4","","100.14","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 15:00","2015","07","02","15:00","21.6","","10.0","","47","","","","24","","15","","72.4","","100.13","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 16:00","2015","07","02","16:00","21.8","","8.8","","43","","","","26","","15","","72.4","","100.15","","","","","","Mainly Clear"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-07-02 17:00","2015","07","02","17:00","21.4","","8.8","","44","","","","26","","17","","72.4","","100.16","","","","","","NA"
