"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2020-04-01 00:00","2020","04","01","00:00","-0.2","","-5.8","","66","","","","4","","6","","40.2","","100.69","","","","-2","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2020-04-01 01:00","2020","04","01","01:00","-1.2","","-5.4","","73","","","","3","","5","","40.2","","100.66","","","","-3","","Clear"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2020-04-01 02:00","2020","04","01","02:00","-0.7","","-4.9","","73","","","","4","","6","","40.2","","100.59","","","","-3","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2020-04-01 03:00","2020","04","01","03:00","-1.1","","-4.3","","79","","","","4","","7","","40.2","","100.56","","","","-4","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2020-04-01 04:00","2020","04","01","04:00","-1.2","","-3.7","","84","","","","4","","7","","40.2","","100.53","","","","-4","","Clear"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2020-04-01 05:00","2020","04","01","05:00","-1.4","","-3.5","","86","","","","4","","8","","48.3","","100.56","","","","-4","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2020-04-01 06:00","2020","04","01","06:00","-0.9","","-3.1","","85","","","","3","","10","","72.4","","100.53","","","","-4","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2020-04-01 07:00","2020","04","01","07:00","0.4","","-2.7","","80","","","","4","","9","","72.4","","100.54","","","","","","Mostly Cloudy"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2020-04-01 08:00","2020","04","01","08:00","1.1","","-2.4","","78","","","","6","","17","","72.4","","100.55","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2020-04-01 09:00","2020","04","01","09:00","2.2","","-1.9","","74","","","","4","","13","","48.3","","100.54","","","","","","NA"
