"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 00:00","2020","12","01","00:00","5.6","","5.0","","96","","0.0","","2","","18","","","","99.11","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 01:00","2020","12","01","01:00","5.7","","5.1","","96","","0.0","","2","","18","","","","99.04","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 02:00","2020","12","01","02:00","6.0","","5.5","","97","","1.2","","1","","15","","","","99.10","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 03:00","2020","12","01","03:00","6.3","","5.9","","97","","1.3","","2","","17","","","","99.12","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 04:00","2020","12","01","04:00","6.6","","6.2","","97","","0.2","","36","","7","","","","99.16","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 05:00","2020","12","01","05:00","6.6","","6.3","","97","","2.4","","27","","4","","","","99.21","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 06:00","2020","12","01","06:00","6.6","","6.2","","98","","1.0","","26","","7","","","","99.23","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 07:00","2020","12","01","07:00","6.6","","6.3","","98","","0.2","","22","","6","","","","99.33","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 08:00","2020","12","01","08:00","6.7","","6.4","","98","","0.3","","3","","8","","","","99.27","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 09:00","2020","12","01","09:00","8.0","","7.1","","95","","0.0","","4","","9","","","","99.25","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 10:00","2020","12","01","10:00","8.1","","7.6","","96","","0.2","","3","","14","","","","99.25","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 11:00","2020","12","01","11:00","8.5","","8.0","","97","","0.0","","4","","15","","","","99.17","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 12:00","2020","12","01","12:00","9.9","","8.5","","91","","0.0","","4","","15","","","","99.07","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 13:00","2020","12","01","13:00","8.2","","7.8","","97","","0.0","","25","","15","","","","99.16","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 14:00","2020","12","01","14:00","9.1","","7.7","","91","","0.0","","3","","4","","","","99.12","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 15:00","2020","12","01","15:00","9.5","","7.7","","89","","0.4","","4","","4","","","","99.06","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 16:00","2020","12","01","16:00","9.4","","7.0","","85","","0.4","","7","","5","","","","99.08","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 17:00","2020","12","01","17:00","8.0","","5.3","","83","","0.4","","24","","18","","","","99.16","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 18:00","2020","12","01","18:00","6.7","","5.2","","90","","1.1","","16","","28","","","","99.22","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 19:00","2020","12","01","19:00","6.1","","5.0","","93","","1.9","","27","","10","","","","99.16","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 20:00","2020","12","01","20:00","6.4","","4.8","","89","","0.0","","23","","14","","","","99.35","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 21:00","2020","12","01","21:00","5.6","","3.5","","86","","0.0","","23","","16","","","","99.45","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 22:00","2020","12","01","22:00","4.7","","1.9","","82","","0.0","","24","","19","","","","99.54","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-01 23:00","2020","12","01","23:00","4.1","","1.5","","83","","0.0","","23","","18","","","","99.61","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-02 00:00","2020","12","02","00:00","3.7","","0.3","","78","","0.2","","23","","16","","","","99.64","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-02 01:00","2020","12","02","01:00","3.7","","-0.2","","76","","0.0","","22","","16","","","","99.72","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-02 02:00","2020","12","02","02:00","3.6","","-0.7","","73","","0.0","","23","","15","","","","99.80","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-02 03:00","2020","12","02","03:00","3.7","","-0.2","","75","","0.0","","19","","11","","","","99.82","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-02 04:00","2020","12","02","04:00","3.4","","0.6","","82","","0.0","","17","","9","","","","99.89","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-02 05:00","2020","12","02","05:00","3.4","","0.1","","79","","0.0","","18","","11","","","","99.92","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-02 06:00","2020","12","02","06:00","3.1","","0.3","","82","","0.0","","16","","10","","","","99.96","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-02 07:00","2020","12","02","07:00","3.2","","-0.5","","77","","0.0","","17","","17","","","","100.00","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-02 08:00","2020","12","02","08:00","3.1","","-0.5","","77","","0.0","","19","","13","","","","100.03","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-12-02 09:00","2020","12","02","09:00","3.3","","-1.5","","71","","0.0","","20","","25","","","","100.08","","","","","","NA"
