"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 00:00","2015","02","01","00:00","-14.9","","-19.3","","69","","0.0","","25","","10","","","","101.65","","","","-21","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 01:00","2015","02","01","01:00","-14.8","","-18.1","","76","","0.0","","27","","11","","","","101.59","","","","-21","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 02:00","2015","02","01","02:00","-14.7","","-17.8","","77","","0.0","","26","","12","","","","101.61","","","","-22","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 03:00","2015","02","01","03:00","-14.6","","-17.8","","77","","0.0","","29","","13","","","","101.62","","","","-22","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 04:00","2015","02","01","04:00","-16.0","","-19.0","","78","","0.0","","29","","14","","","","101.66","","","","-24","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 05:00","2015","02","01","05:00","-17.3","","-20.3","","78","","0.0","","30","","12","","","","101.77","","","","-25","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 06:00","2015","02","01","06:00","-18.0","","-20.8","","79","","0.0","","29","","13","","","","101.87","","","","-26","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 07:00","2015","02","01","07:00","-18.3","","-21.1","","78","","0.0","","30","","14","","","","101.98","","","","-27","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 08:00","2015","02","01","08:00","-18.0","","-21.0","","78","","0.0","","32","","15","","","","102.09","","","","-27","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 09:00","2015","02","01","09:00","-17.1","","-22.0","","65","","0.0","","34","","13","","","","102.19","","","","-25","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 10:00","2015","02","01","10:00","-16.2","","-23.6","","53","","0.0","","33","","12","","","","102.25","","","","-23","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 11:00","2015","02","01","11:00","-15.6","","-24.8","","45","","0.0","","36","","8","","","","102.26","","","","-21","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 12:00","2015","02","01","12:00","-15.2","","-23.5","","49","","0.0","","29","","6","","","","102.22","","","","-19","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 13:00","2015","02","01","13:00","-14.7","","-22.9","","50","","0.0","","27","","10","","","","102.12","","","","-21","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 14:00","2015","02","01","14:00","-14.0","","-24.0","","42","","0.0","","25","","7","","","","102.07","","","","-19","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 15:00","2015","02","01","15:00","-14.4","","-24.0","","44","","0.0","","23","","13","","","","102.13","","","","-22","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 16:00","2015","02","01","16:00","-15.7","","-24.1","","48","","0.0","","22","","13","","","","102.12","","","","-23","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 17:00","2015","02","01","17:00","-16.2","","-24.3","","50","","0.0","","23","","10","","","","102.16","","","","-23","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2015-02-01 18:00","2015","02","01","18:00","-16.5","","-24.7","","49","","0.0","","24","","7","","","","102.15","","","","-22","","NA"
