"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 00:00","2018","01","01","00:00","-24.3","","-28.6","","67","","0.0","","29","","14","","","","102.38","","","","-34","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 01:00","2018","01","01","01:00","-22.4","","-27.3","","65","","0.0","","27","","10","","","","102.38","","","","-30","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 02:00","2018","01","01","02:00","-22.6","","-27.5","","64","","0.0","","24","","9","","","","102.42","","","","-30","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 03:00","2018","01","01","03:00","-22.8","","-27.4","","66","","0.0","","24","","8","","","","102.42","","","","-30","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 04:00","2018","01","01","04:00","-23.7","","-28.0","","68","","0.0","","25","","11","","","","102.41","","","","-32","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 05:00","2018","01","01","05:00","-23.8","","-28.1","","68","","0.0","","26","","14","","","","102.40","","","","-33","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 06:00","2018","01","01","06:00","-24.3","","-28.6","","68","","0.0","","26","","14","","","","102.41","","","","-34","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 07:00","2018","01","01","07:00","-24.6","","-28.9","","67","","0.0","","26","","11","","","","102.44","","","","-33","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 08:00","2018","01","01","08:00","-24.3","","-28.9","","66","","0.0","","26","","12","","","","102.44","","","","-33","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 09:00","2018","01","01","09:00","-23.4","","-28.3","","64","","0.0","","27","","17","","","","102.46","","","","-34","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 10:00","2018","01","01","10:00","-22.1","","-27.8","","60","","0.0","","26","","16","","","","102.50","","","","-32","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 11:00","2018","01","01","11:00","-21.5","","-27.6","","58","","0.0","","25","","18","","","","102.45","","","","-32","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 12:00","2018","01","01","12:00","-20.8","","-27.3","","56","","0.0","","25","","22","","","","102.39","","","","-32","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 13:00","2018","01","01","13:00","-20.0","","-26.8","","54","","0.0","","25","","17","","","","102.32","","","","-30","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 14:00","2018","01","01","14:00","-19.5","","-26.5","","54","","0.0","","25","","19","","","","102.28","","","","-30","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 15:00","2018","01","01","15:00","-18.9","","-26.2","","53","","0.0","","26","","18","","","","102.24","","","","-29","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 16:00","2018","01","01","16:00","-19.1","","-26.3","","53","","0.0","","26","","16","","","","102.21","","","","-28","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 17:00","2018","01","01","17:00","-19.9","","-26.5","","55","","0.0","","26","","10","","","","102.22","","","","-27","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 18:00","2018","01","01","18:00","-20.4","","-26.6","","58","","0.0","","25","","8","","","","102.25","","","","-27","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 19:00","2018","01","01","19:00","-20.8","","-26.5","","61","","0.0","","26","","4","","","","102.25","","","","-24","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 20:00","2018","01","01","20:00","-21.8","","-26.4","","66","","0.0","","27","","8","","","","102.24","","","","-28","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-01-01 21:00","2018","01","01","21:00","-22.8","","-27.3","","67","","0.0","","29","","9","","","","102.24","","","","-30","","NA"
