"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 00:00","2016","08","01","00:00","23.3","","13.0","","52","","0.0","","5","","6","","","","101.47","","26","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 01:00","2016","08","01","01:00","22.7","","13.4","","56","","0.0","","4","","7","","","","101.44","","26","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 02:00","2016","08","01","02:00","21.4","","14.2","","64","","0.0","","3","","7","","","","101.45","","25","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 03:00","2016","08","01","03:00","20.1","","14.9","","72","","0.0","","2","","8","","","","101.45","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 04:00","2016","08","01","04:00","20.6","","15.2","","71","","0.0","","3","","9","","","","101.45","","25","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 05:00","2016","08","01","05:00","19.8","","15.2","","75","","0.0","","3","","12","","","","101.47","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 06:00","2016","08","01","06:00","19.0","","15.3","","79","","0.0","","2","","16","","","","101.51","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 07:00","2016","08","01","07:00","19.5","","15.6","","78","","0.0","","2","","12","","","","101.55","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 08:00","2016","08","01","08:00","20.9","","15.7","","72","","0.0","","3","","13","","","","101.55","","25","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 09:00","2016","08","01","09:00","21.2","","15.7","","71","","0.0","","2","","13","","","","101.56","","26","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 10:00","2016","08","01","10:00","22.3","","15.9","","67","","0.0","","3","","13","","","","101.53","","27","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 11:00","2016","08","01","11:00","25.2","","16.5","","59","","0.0","","5","","9","","","","101.53","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 12:00","2016","08","01","12:00","26.0","","16.1","","55","","0.0","","6","","11","","","","101.49","","31","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 13:00","2016","08","01","13:00","26.8","","17.9","","58","","0.0","","15","","18","","","","101.46","","33","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 14:00","2016","08","01","14:00","26.2","","17.0","","57","","0.0","","15","","18","","","","101.44","","31","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 15:00","2016","08","01","15:00","26.2","","16.6","","55","","0.0","","14","","22","","","","101.43","","31","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 16:00","2016","08","01","16:00","25.0","","16.1","","58","","0.0","","16","","19","","","","101.43","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 17:00","2016","08","01","17:00","25.5","","14.9","","52","","0.0","","15","","16","","","","101.42","","29","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 18:00","2016","08","01","18:00","24.4","","15.5","","57","","0.0","","14","","17","","","","101.44","","29","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 19:00","2016","08","01","19:00","23.1","","15.4","","62","","0.0","","15","","15","","","","101.45","","27","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 20:00","2016","08","01","20:00","21.9","","15.8","","68","","0.0","","15","","11","","","","101.50","","26","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 21:00","2016","08","01","21:00","21.1","","16.2","","74","","0.0","","14","","11","","","","101.54","","26","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 22:00","2016","08","01","22:00","20.4","","16.2","","77","","0.0","","14","","5","","","","101.56","","25","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-01 23:00","2016","08","01","23:00","20.5","","16.1","","76","","0.0","","10","","5","","","","101.57","","25","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 00:00","2016","08","02","00:00","19.7","","15.7","","78","","0.0","","15","","8","","","","101.59","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 01:00","2016","08","02","01:00","20.5","","16.4","","78","","0.0","","12","","3","","","","101.59","","25","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 02:00","2016","08","02","02:00","19.1","","15.8","","81","","0.0","","11","","9","","","","101.60","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 03:00","2016","08","02","03:00","18.8","","14.6","","77","","0.0","","12","","10","","","","101.60","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 04:00","2016","08","02","04:00","19.2","","15.2","","77","","0.0","","10","","6","","","","101.56","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 05:00","2016","08","02","05:00","19.2","","14.9","","76","","0.0","","10","","7","","","","101.59","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 06:00","2016","08","02","06:00","20.3","","15.3","","73","","0.0","","10","","6","","","","101.61","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 07:00","2016","08","02","07:00","21.5","","14.9","","66","","0.0","","8","","5","","","","101.66","","25","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 08:00","2016","08","02","08:00","22.2","","15.6","","66","","0.0","","3","","6","","","","101.70","","27","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 09:00","2016","08","02","09:00","23.5","","16.5","","65","","0.0","","3","","10","","","","101.72","","28","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 10:00","2016","08","02","10:00","25.7","","13.4","","46","","0.0","","5","","13","","","","101.74","","29","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 11:00","2016","08","02","11:00","26.4","","14.2","","47","","0.0","","8","","9","","","","101.70","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 12:00","2016","08","02","12:00","27.2","","14.0","","44","","0.0","","7","","11","","","","101.67","","31","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 13:00","2016","08","02","13:00","26.8","","13.5","","44","","0.0","","9","","11","","","","101.64","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 14:00","2016","08","02","14:00","27.3","","12.7","","40","","0.0","","8","","8","","","","101.60","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 15:00","2016","08","02","15:00","27.5","","10.4","","34","","0.0","","8","","9","","","","101.55","","29","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 16:00","2016","08","02","16:00","28.3","","10.0","","32","","0.0","","17","","4","","","","101.54","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 17:00","2016","08","02","17:00","27.5","","10.5","","34","","0.0","","9","","10","","","","101.54","","29","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 18:00","2016","08","02","18:00","27.6","","11.8","","38","","0.0","","10","","7","","","","101.53","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 19:00","2016","08","02","19:00","26.7","","12.7","","42","","0.0","","6","","9","","","","101.54","","29","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 20:00","2016","08","02","20:00","26.0","","12.8","","44","","0.0","","6","","6","","","","101.56","","29","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 21:00","2016","08","02","21:00","23.9","","13.3","","52","","0.0","","8","","3","","","","101.56","","27","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-08-02 22:00","2016","08","02","22:00","23.1","","14.1","","57","","0.0","","13","","5","","","","101.59","","27","","","","NA"
