"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 00:00","2017","04","01","00:00","0.7","","0.2","","96","","0.9","","5","","13","","","","101.02","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 01:00","2017","04","01","01:00","0.7","","0.2","","96","","0.8","","5","","11","","","","101.01","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 02:00","2017","04","01","02:00","0.5","","0.1","","97","","0.9","","4","","11","","","","100.99","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 03:00","2017","04","01","03:00","0.6","","0.2","","97","","0.6","","4","","11","","","","100.98","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 04:00","2017","04","01","04:00","0.6","","0.3","","98","","0.7","","5","","8","","","","101.00","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 05:00","2017","04","01","05:00","0.7","","0.3","","97","","0.6","","5","","9","","","","101.04","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 06:00","2017","04","01","06:00","0.9","","0.3","","96","","0.7","","4","","11","","","","101.08","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 07:00","2017","04","01","07:00","1.0","","0.4","","96","","0.2","","4","","8","","","","101.14","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 08:00","2017","04","01","08:00","0.9","","0.4","","96","","0.2","","4","","9","","","","101.16","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 09:00","2017","04","01","09:00","1.7","","1.0","","95","","0.0","","4","","11","","","","101.16","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 10:00","2017","04","01","10:00","1.8","","0.8","","93","","0.0","","4","","12","","","","101.22","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 11:00","2017","04","01","11:00","1.9","","0.9","","93","","0.0","","4","","11","","","","101.19","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 12:00","2017","04","01","12:00","2.3","","1.0","","91","","0.0","","4","","12","","","","101.16","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 13:00","2017","04","01","13:00","2.5","","1.0","","90","","0.0","","4","","10","","","","101.17","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 14:00","2017","04","01","14:00","2.1","","1.0","","92","","0.0","","2","","11","","","","101.18","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 15:00","2017","04","01","15:00","2.1","","1.4","","95","","0.2","","1","","15","","","","101.22","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 16:00","2017","04","01","16:00","2.1","","1.2","","94","","0.0","","1","","17","","","","101.27","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 17:00","2017","04","01","17:00","2.2","","1.2","","93","","0.0","","2","","14","","","","101.29","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 18:00","2017","04","01","18:00","1.9","","1.0","","93","","0.0","","2","","11","","","","101.31","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 19:00","2017","04","01","19:00","1.6","","0.6","","93","","0.0","","36","","9","","","","101.34","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 20:00","2017","04","01","20:00","1.6","","0.5","","93","","0.0","","2","","11","","","","101.38","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 21:00","2017","04","01","21:00","1.1","","0.2","","94","","0.0","","36","","5","","","","101.36","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 22:00","2017","04","01","22:00","0.8","","0.2","","96","","0.0","","32","","9","","","","101.40","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-01 23:00","2017","04","01","23:00","0.7","","0.1","","96","","0.0","","31","","4","","","","101.41","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-02 00:00","2017","04","02","00:00","0.8","","0.2","","96","","0.0","","30","","7","","","","101.44","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-02 01:00","2017","04","02","01:00","1.1","","0.4","","95","","0.0","","26","","3","","","","101.43","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-02 02:00","2017","04","02","02:00","1.2","","0.3","","94","","0.0","","23","","4","","","","101.40","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-02 03:00","2017","04","02","03:00","1.4","","0.5","","94","","0.0","","23","","4","","","","101.37","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-02 04:00","2017","04","02","04:00","1.5","","0.7","","94","","0.0","","22","","6","","","","101.35","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-02 05:00","2017","04","02","05:00","1.2","","0.6","","95","","0.0","","22","","5","","","","101.35","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-02 06:00","2017","04","02","06:00","1.1","","0.4","","95","","0.0","","26","","5","","","","101.38","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-02 07:00","2017","04","02","07:00","1.5","","0.6","","94","","0.0","","24","","8","","","","101.39","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-02 08:00","2017","04","02","08:00","1.4","","0.4","","93","","0.0","","26","","11","","","","101.35","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-02 09:00","2017","04","02","09:00","1.2","","0.2","","93","","0.0","","25","","11","","","","101.38","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-02 10:00","2017","04","02","10:00","1.4","","0.5","","94","","0.0","","27","","12","","","","101.37","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-02 11:00","2017","04","02","11:00","2.5","","0.7","","88","","0.0","","27","","9","","","","101.34","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-02 12:00","2017","04","02","12:00","3.7","","1.2","","84","","0.0","","22","","16","","","","101.32","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-02 13:00","2017","04","02","13:00","6.8","","2.2","","72","","0.0","","23","","6","","","","101.28","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2017-04-02 14:00","2017","04","02","14:00","7.9","","1.6","","64","","0.0","","21","","13","","","","101.23","","","","","","NA"
