"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-12-01 00:00","2018","12","01","00:00","0.1","","-3.7","","76","","0.0","","27","","8","","16.1","","101.63","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-12-01 01:00","2018","12","01","01:00","0.0","","-3.3","","79","","0.0","","27","","9","","16.1","","101.65","","","","-3","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-12-01 02:00","2018","12","01","02:00","-0.1","","-3.1","","80","","0.0","","27","","9","","16.1","","101.74","","","","-3","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-12-01 03:00","2018","12","01","03:00","0.0","","-3.4","","78","","0.0","","28","","13","","16.1","","101.76","","","","-4","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-12-01 04:00","2018","12","01","04:00","-0.3","","-3.8","","77","","0.0","","28","","13","","16.1","","101.75","","","","-4","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-12-01 05:00","2018","12","01","05:00","-0.3","","-3.5","","79","","0.0","","28","","8","","16.1","","101.75","","","","-3","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-12-01 06:00","2018","12","01","06:00","-0.3","","-3.7","","78","","0.0","","27","","9","","16.1","","101.85","","","","-3","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-12-01 07:00","2018","12","01","07:00","-0.3","","-3.3","","80","","0.0","","26","","11","","16.1","","101.98","","","","-4","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-12-01 08:00","2018","12","01","08:00","-0.3","","-3.3","","80","","0.0","","25","","17","","16.1","","102.02","","","","-5","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-12-01 09:00","2018","12","01","09:00","-0.3","","-3.7","","78","","0.0","","29","","9","","16.1","","102.01","","","","-3","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-12-01 10:00","2018","12","01","10:00","-0.2","","-3.5","","79","","0.0","","26","","8","","16.1","","102.01","","","","-3","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-12-01 11:00","2018","12","01","11:00","-0.2","","-3.4","","79","","0.0","","25","","9","","16.1","","101.95","","","","-3","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-12-01 12:00","2018","12","01","12:00","-0.2","","-3.5","","78","","0.0","","25","","5","","16.1","","101.89","","","","-2","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-12-01 13:00","2018","12","01","13:00","0.0","","-3.0","","80","","0.0","","21","","11","","16.1","","101.96","","","","-4","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2018-12-01 14:00","2018","12","01","14:00","0.1","","-3.3","","78","","0.0","","21","","5","","16.1","","101.97","","","","","","NA"
