"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-04-01 00:00","2017","04","01","00:00","0.4","","-0.2","","96","","0.8","","7","","21","","2.4","","101.14","","","","","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-04-01 01:00","2017","04","01","01:00","0.4","","-0.2","","96","","0.5","","7","","17","","4.8","","101.11","","","","","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-04-01 02:00","2017","04","01","02:00","0.3","","-0.1","","97","","0.8","","7","","15","","2.0","","101.10","","","","","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-04-01 03:00","2017","04","01","03:00","0.2","","-0.1","","98","","1.0","","6","","15","","2.4","","101.09","","","","","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-04-01 04:00","2017","04","01","04:00","0.2","","-0.2","","97","","0.8","","6","","13","","2.0","","101.12","","","","","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-04-01 05:00","2017","04","01","05:00","0.3","","0.0","","98","","1.0","","6","","11","","2.8","","101.13","","","","","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-04-01 06:00","2017","04","01","06:00","0.4","","0.0","","97","","0.2","","6","","11","","4.8","","101.18","","","","","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-04-01 07:00","2017","04","01","07:00","0.4","","0.0","","97","","0.2","","6","","9","","4.0","","101.24","","","","","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-04-01 08:00","2017","04","01","08:00","0.3","","0.0","","98","","0.5","","3","","8","","3.2","","101.25","","","","","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-04-01 09:00","2017","04","01","09:00","0.7","","0.3","","97","","0.5","","5","","9","","4.8","","101.28","","","","","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-04-01 10:00","2017","04","01","10:00","1.5","","0.5","","93","","0.0","","6","","9","","16.1","","101.30","","","","","","Rain"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2017-04-01 11:00","2017","04","01","11:00","1.0","","0.3","","95","","0.2","","5","","11","","16.1","","101.28","","","","","","NA"
