"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 00:00","2015","06","01","00:00","10.0","","6.2","","77","","","","4","","4","","40.2","","101.56","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 01:00","2015","06","01","01:00","10.3","","4.5","","67","","","","7","","7","","40.2","","101.52","","","","","","Cloudy"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 02:00","2015","06","01","02:00","10.0","","2.9","","61","","","","6","","8","","40.2","","101.46","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 03:00","2015","06","01","03:00","9.6","","3.2","","64","","","","5","","9","","40.2","","101.44","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 04:00","2015","06","01","04:00","9.3","","4.1","","70","","","","6","","12","","40.2","","101.45","","","","","","Mostly Cloudy"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 05:00","2015","06","01","05:00","9.1","","4.0","","70","","","","6","","17","","40.2","","101.44","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 06:00","2015","06","01","06:00","9.1","","4.4","","72","","","","6","","10","","64.4","","101.51","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 07:00","2015","06","01","07:00","10.2","","5.6","","73","","","","4","","17","","48.3","","101.56","","","","","","Mostly Cloudy"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 08:00","2015","06","01","08:00","11.7","","6.7","","71","","","","7","","19","","40.2","","101.63","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 09:00","2015","06","01","09:00","12.8","","6.9","","67","","","","7","","19","","40.2","","101.59","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 10:00","2015","06","01","10:00","14.7","","7.1","","60","","","","6","","21","","64.4","","101.58","","","","","","Mostly Cloudy"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 11:00","2015","06","01","11:00","14.8","","6.7","","58","","","","7","","29","","72.4","","101.58","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 12:00","2015","06","01","12:00","14.8","","6.7","","58","","","","8","","33","","72.4","","101.57","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 13:00","2015","06","01","13:00","15.7","","7.8","","59","","","","9","","28","","72.4","","101.56","","","","","","Cloudy"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 14:00","2015","06","01","14:00","14.8","","7.2","","60","","","","8","","29","","72.4","","101.55","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 15:00","2015","06","01","15:00","14.7","","7.3","","61","","","","8","","25","","72.4","","101.52","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 16:00","2015","06","01","16:00","14.2","","7.3","","63","","","","9","","23","","72.4","","101.49","","","","","","Mostly Cloudy"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 17:00","2015","06","01","17:00","14.1","","7.5","","64","","","","9","","26","","72.4","","101.47","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 18:00","2015","06","01","18:00","13.3","","6.9","","65","","","","9","","21","","72.4","","101.50","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 19:00","2015","06","01","19:00","12.5","","6.6","","67","","","","8","","24","","72.4","","101.50","","","","","","Cloudy"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 20:00","2015","06","01","20:00","11.7","","6.2","","69","","","","8","","21","","40.2","","101.52","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 21:00","2015","06","01","21:00","11.3","","6.3","","71","","","","8","","17","","40.2","","101.53","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 22:00","2015","06","01","22:00","10.8","","6.4","","74","","","","8","","25","","40.2","","101.49","","","","","","Cloudy"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-01 23:00","2015","06","01","23:00","9.4","","7.4","","87","","","","9","","17","","11.3","","101.50","","","","","","Drizzle"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-02 00:00","2015","06","02","00:00","8.8","","7.7","","93","","","","8","","17","","11.3","","101.45","","","","","","NA"
"-74.04","45.68","MONTREAL MIRABEL INTL A","7034900","2015-06-02 01:00","2015","06","02","01:00","8.4","","7.8","","96","","","","7","","13","","8.1","","101.42","","","","","","Drizzle,Fog"
